Data Entry Group Member,Route Number,Side of Street,Relative Spot Number,Absolute Spot Number,Regulation,6:00 AM,7:00 AM,8:00 AM,9:00 AM,10:00 AM,11:00 AM,12:00 PM,1:00 PM,2:00 PM,3:00 PM,4:00 PM,5:00 PM,6:00 PM,7:00 PM,8:00 PM,Street Name,Street Direction,Start Bound Street,End Bound Street
,13,Right,3,196,Resident Only,Unoccupied,Unoccupied,Unoccupied,Occupied,Occupied,Unoccupied,Unoccupied,Unoccupied,Unoccupied,Unoccupied,Occupied,Occupied,Occupied,Occupied,Occupied,W. Springfield Street,South,Tremont Street,Shawmut Avenue
,13,Right,4,197,Resident Only,Occupied,Unoccupied,Unoccupied,Unoccupied,Unoccupied,Occupied,Occupied,Occupied,Occupied,Occupied,Occupied,Occupied,Occupied,Occupied,Occupied,W. Springfield Street,South,Tremont Street,Shawmut Avenue
,13,Right,1,198,Resident Only,Occupied,Occupied,Occupied,Occupied,Occupied,Occupied,Occupied,Occupied,Occupied,Occupied,Occupied,Occupied,Occupied,Occupied,Occupied,W. Springfield Street,South,Tremont Street,Shawmut Avenue
,13,Right,2,199,Resident Only,Occupied,Unoccupied,Occupied,Occupied,Occupied,Occupied,Unoccupied,Occupied,Occupied,Occupied,Occupied,Unoccupied,Occupied,Occupied,Occupied,W. Springfield Street,South,Tremont Street,Shawmut Avenue
,13,Right,3,200,Resident Only,Occupied,Occupied,Occupied,Occupied,Occupied,Occupied,Occupied,Occupied,Occupied,Occupied,Occupied,Occupied,Occupied,Occupied,Occupied,W. Springfield Street,South,Tremont Street,Shawmut Avenue
,13,Right,4,201,Resident Only,Occupied,Occupied,Occupied,Occupied,Occupied,Occupied,Occupied,Occupied,Occupied,Occupied,Occupied,Unoccupied,Occupied,Occupied,Occupied,W. Springfield Street,South,Tremont Street,Shawmut Avenue
,13,Right,5,202,Resident Only,Unoccupied,Unoccupied,Unoccupied,Unoccupied,Unoccupied,Unoccupied,Unoccupied,Unoccupied,Unoccupied,Unoccupied,Unoccupied,Unoccupied,Unoccupied,Unoccupied,Unoccupied,W. Springfield Street,South,Tremont Street,Shawmut Avenue
,13,Right,1,203,Resident Only,Occupied,Occupied,Occupied,Occupied,Occupied,Occupied,Occupied,Occupied,Occupied,Occupied,Unoccupied,Occupied,Occupied,Occupied,Occupied,W. Springfield Street,South,Tremont Street,Shawmut Avenue
,13,Right,HC,204,Resident Only,Occupied,Occupied,Occupied,Occupied,Occupied,Unoccupied,Unoccupied,Unoccupied,Unoccupied,Unoccupied,Occupied,Occupied,Occupied,Occupied,Occupied,W. Springfield Street,South,Tremont Street,Shawmut Avenue
,13,Right,2,205,Resident Only,Occupied,Occupied,Occupied,Occupied,Occupied,Occupied,Occupied,Occupied,Occupied,Occupied,Occupied,Occupied,Occupied,Occupied,Occupied,W. Springfield Street,South,Tremont Street,Shawmut Avenue
,13,Right,1,206,Resident Only,Occupied,Occupied,Occupied,Occupied,Occupied,Occupied,Occupied,Occupied,Occupied,Occupied,Occupied,Occupied,Occupied,Occupied,Occupied,W. Springfield Street,South,Tremont Street,Shawmut Avenue
,13,Right,2,207,Resident Only,Unoccupied,Unoccupied,Unoccupied,Unoccupied,Occupied,Occupied,Occupied,Occupied,Occupied,Occupied,Occupied,Occupied,Occupied,Occupied,Occupied,W. Springfield Street,South,Tremont Street,Shawmut Avenue
,13,Right,3,208,Resident Only,Occupied,Occupied,Occupied,Occupied,Occupied,Occupied,Occupied,Occupied,Occupied,Occupied,Occupied,Occupied,Occupied,Occupied,Occupied,W. Springfield Street,South,Tremont Street,Shawmut Avenue
,13,Right,4,209,Resident Only,Occupied,Occupied,Occupied,Occupied,Occupied,Occupied,Occupied,Occupied,Occupied,Occupied,Occupied,Occupied,Occupied,Occupied,Occupied,W. Springfield Street,South,Tremont Street,Shawmut Avenue
,13,Right,1,210,Resident Only,Occupied,Occupied,Occupied,Occupied,Occupied,Occupied,Occupied,Occupied,Occupied,Occupied,Occupied,Occupied,Occupied,Occupied,Occupied,W. Springfield Street,South,Tremont Street,Shawmut Avenue
,13,Right,2,211,Resident Only,Occupied,Occupied,Occupied,Occupied,Occupied,Occupied,Unoccupied,Unoccupied,Occupied,Occupied,Occupied,Occupied,Occupied,Occupied,Occupied,W. Springfield Street,South,Tremont Street,Shawmut Avenue
,13,Right,3,212,Resident Only,Occupied,Occupied,Unoccupied,Unoccupied,Occupied,Occupied,Occupied,Occupied,Occupied,Occupied,Occupied,Occupied,Occupied,Occupied,Occupied,W. Springfield Street,South,Tremont Street,Shawmut Avenue
,13,Right,1,213,Resident Only,Occupied,Occupied,Occupied,Occupied,Occupied,Occupied,Occupied,Occupied,Occupied,Occupied,Occupied,Occupied,Occupied,Occupied,Occupied,W. Springfield Street,South,Tremont Street,Shawmut Avenue
,13,Right,2,214,Resident Only,Occupied,Occupied,Occupied,Occupied,Occupied,Occupied,Occupied,Occupied,Occupied,Occupied,Occupied,Occupied,Occupied,Occupied,Occupied,W. Springfield Street,South,Tremont Street,Shawmut Avenue
,13,Right,1,215,Resident Only,Occupied,Occupied,Occupied,Occupied,Occupied,Occupied,Occupied,Occupied,Occupied,Occupied,Occupied,Occupied,Occupied,Occupied,Occupied,W. Springfield Street,South,Tremont Street,Shawmut Avenue
,13,Right,2,216,Resident Only,Unoccupied,Unoccupied,Unoccupied,Unoccupied,Unoccupied,Unoccupied,Unoccupied,Unoccupied,Unoccupied,Unoccupied,Unoccupied,Unoccupied,Occupied,Occupied,Occupied,W. Springfield Street,South,Tremont Street,Shawmut Avenue
,13,Right,3,217,Resident Only,Occupied,Occupied,Occupied,Occupied,Occupied,Occupied,Occupied,Occupied,Occupied,Unoccupied,Unoccupied,Occupied,Occupied,Occupied,Occupied,W. Springfield Street,South,Tremont Street,Shawmut Avenue
,13,Right,4,218,Resident Only,Occupied,Occupied,Occupied,Occupied,Occupied,Occupied,Occupied,Occupied,Occupied,Unoccupied,Occupied,Occupied,Occupied,Occupied,Occupied,W. Springfield Street,South,Tremont Street,Shawmut Avenue
,13,Right,1,219,Resident Only,Occupied,Occupied,Occupied,Occupied,Occupied,Occupied,Occupied,Occupied,Occupied,Unoccupied,Unoccupied,Unoccupied,Occupied,Occupied,Occupied,W. Springfield Street,South,Tremont Street,Shawmut Avenue
,13,Right,2,220,Resident Only,Occupied,Occupied,Unoccupied,Unoccupied,Unoccupied,Unoccupied,Unoccupied,Unoccupied,Unoccupied,Occupied,Occupied,Occupied,Occupied,Occupied,Occupied,W. Springfield Street,South,Tremont Street,Shawmut Avenue
,13,Right,3,221,Resident Only,Occupied,Occupied,Occupied,Occupied,Occupied,Occupied,Occupied,Occupied,Occupied,Occupied,Occupied,Occupied,Occupied,Occupied,Occupied,W. Springfield Street,South,Tremont Street,Shawmut Avenue
,13,Right,4,222,Resident Only,Occupied,Occupied,Occupied,Occupied,Occupied,Occupied,Occupied,Occupied,Occupied,Occupied,Occupied,Occupied,Occupied,Occupied,Occupied,W. Springfield Street,South,Tremont Street,Shawmut Avenue
,13,Right,1,223,Resident Only,Unoccupied,Occupied,Unoccupied,Unoccupied,Unoccupied,Unoccupied,Occupied,Occupied,Occupied,Occupied,Occupied,Occupied,Occupied,Occupied,Occupied,W. Springfield Street,South,Tremont Street,Shawmut Avenue
,13,Right,2,224,Resident Only,Occupied,Occupied,Occupied,Occupied,Occupied,Occupied,Occupied,Occupied,Occupied,Occupied,Occupied,Occupied,Occupied,Occupied,Occupied,W. Springfield Street,South,Tremont Street,Shawmut Avenue
,13,Right,3,225,Resident Only,Occupied,Occupied,Occupied,Occupied,Occupied,Occupied,Occupied,Occupied,Occupied,Occupied,Occupied,Occupied,Occupied,Occupied,Occupied,W. Springfield Street,South,Tremont Street,Shawmut Avenue
,13,Right,1,226,Resident Only,Occupied,Occupied,Occupied,Occupied,Occupied,Occupied,Occupied,Occupied,Occupied,Occupied,Occupied,Occupied,Occupied,Occupied,Occupied,W. Springfield Street,South,Tremont Street,Shawmut Avenue
,13,Right,2,227,Resident Only,Occupied,Occupied,Occupied,Occupied,Occupied,Occupied,Occupied,Occupied,Occupied,Occupied,Occupied,Occupied,Occupied,Occupied,Occupied,W. Springfield Street,South,Tremont Street,Shawmut Avenue
,13,Right,3,228,Resident Only,Occupied,Occupied,Occupied,Occupied,Occupied,Occupied,Occupied,Occupied,Occupied,Occupied,Occupied,Occupied,Occupied,Occupied,Occupied,W. Springfield Street,South,Tremont Street,Shawmut Avenue
,13,Right,4,229,Resident Only,Occupied,Occupied,Occupied,Occupied,Occupied,Occupied,Occupied,Occupied,Occupied,Occupied,Occupied,Occupied,Occupied,Occupied,Occupied,W. Springfield Street,South,Tremont Street,Shawmut Avenue
,13,Right,1,230,Resident Only,Occupied,Occupied,Occupied,Occupied,Occupied,Occupied,Occupied,Occupied,Occupied,Unoccupied,Occupied,Occupied,Occupied,Occupied,Occupied,W. Springfield Street,South,Tremont Street,Shawmut Avenue
,13,Right,2,231,Resident Only,Occupied,Occupied,Occupied,Occupied,Occupied,Occupied,Occupied,Occupied,Occupied,Occupied,Occupied,Occupied,Occupied,Occupied,Occupied,W. Springfield Street,South,Tremont Street,Shawmut Avenue
,13,Right,1,232,Visitor,Unoccupied,Occupied,Occupied,Occupied,Occupied,Occupied,Occupied,Occupied,Occupied,Occupied,Occupied,Occupied,Occupied,Occupied,Occupied,W. Springfield Street,South,Tremont Street,Shawmut Avenue
,13,Right,2,233,Visitor,Occupied,Occupied,Occupied,Occupied,Occupied,Occupied,Occupied,Occupied,Unoccupied,Unoccupied,Unoccupied,Occupied,Occupied,Occupied,Occupied,W. Springfield Street,South,Tremont Street,Shawmut Avenue
,13,Right,3,234,Visitor,Occupied,Occupied,Occupied,Occupied,Unoccupied,Occupied,Occupied,Occupied,Occupied,Occupied,Occupied,Occupied,Occupied,Occupied,Occupied,W. Springfield Street,South,Tremont Street,Shawmut Avenue
,13,Right,4,235,Visitor,Unoccupied,Occupied,Occupied,Occupied,Unoccupied,Occupied,Occupied,Occupied,Occupied,Occupied,Occupied,Occupied,Occupied,Occupied,Occupied,W. Springfield Street,South,Tremont Street,Shawmut Avenue
,13,Right,5,236,Visitor,Occupied,Occupied,Occupied,Occupied,Occupied,Occupied,Occupied,Occupied,Occupied,Occupied,Occupied,Occupied,Occupied,Occupied,Occupied,W. Springfield Street,South,Tremont Street,Shawmut Avenue
,14,Right,1,237,Resident Only,Occupied,Occupied,Occupied,Occupied,Occupied,Occupied,Occupied,Occupied,Occupied,Occupied,Occupied,Occupied,Occupied,Occupied,Occupied,Shawmut Avenue,West,W. Springfield Street,Massachusetts Avenue
,14,Right,1,238,Resident Only,Occupied,Occupied,Occupied,Occupied,Occupied,Occupied,Unoccupied,Occupied,Unoccupied,Occupied,Occupied,Occupied,Occupied,Occupied,Occupied,Shawmut Avenue,West,W. Springfield Street,Massachusetts Avenue
,14,Right,2,239,Resident Only,Occupied,Occupied,Occupied,Occupied,Occupied,Unoccupied,Unoccupied,Unoccupied,Occupied,Occupied,Occupied,Occupied,Occupied,Occupied,Occupied,Shawmut Avenue,West,W. Springfield Street,Massachusetts Avenue
,14,Right,3,240,Resident Only,Occupied,Occupied,Occupied,Occupied,Occupied,Occupied,Occupied,Occupied,Occupied,Occupied,Occupied,Occupied,Occupied,Occupied,Occupied,Shawmut Avenue,West,W. Springfield Street,Massachusetts Avenue
,14,Right,4,241,Resident Only,Unoccupied,Unoccupied,Unoccupied,Occupied,Occupied,Occupied,Occupied,Occupied,Occupied,Occupied,Occupied,Occupied,Occupied,Occupied,Occupied,Shawmut Avenue,West,W. Springfield Street,Massachusetts Avenue
,14,Right,1,242,Resident Only,Occupied,Unoccupied,Occupied,Unoccupied,Unoccupied,Unoccupied,Unoccupied,Unoccupied,Unoccupied,Occupied,Occupied,Occupied,Occupied,Occupied,Occupied,Shawmut Avenue,West,W. Springfield Street,Massachusetts Avenue
,14,Right,2,243,Resident Only,Unoccupied,Unoccupied,Unoccupied,Unoccupied,Unoccupied,Unoccupied,Unoccupied,Unoccupied,Unoccupied,Unoccupied,Unoccupied,Unoccupied,Unoccupied,Unoccupied,Unoccupied,Shawmut Avenue,West,W. Springfield Street,Massachusetts Avenue
,14,Right,3,244,Resident Only,Occupied,Occupied,Occupied,Occupied,Occupied,Occupied,Occupied,Occupied,Occupied,Occupied,Occupied,Occupied,Occupied,Occupied,Occupied,Shawmut Avenue,West,W. Springfield Street,Massachusetts Avenue
,14,Right,4,245,Resident Only,Unoccupied,Unoccupied,Unoccupied,Unoccupied,Unoccupied,Unoccupied,Unoccupied,Unoccupied,Unoccupied,Unoccupied,Unoccupied,Unoccupied,Unoccupied,Unoccupied,Unoccupied,Shawmut Avenue,West,W. Springfield Street,Massachusetts Avenue
Lal,2,Left,1,246,Resident Only,Occupied,Unoccupied,Unoccupied,Unoccupied,Unoccupied,Unoccupied,Unoccupied,Unoccupied,Unoccupied,Unoccupied,Unoccupied,Unoccupied,Unoccupied,Unoccupied,Unoccupied,Chester Square,North,Massachusetts Avenue,Massachusetts Avenue
Lal,2,Left,2,247,Resident Only,Occupied,Unoccupied,Unoccupied,Unoccupied,Unoccupied,Unoccupied,Unoccupied,Unoccupied,Unoccupied,Unoccupied,Unoccupied,Unoccupied,Unoccupied,Unoccupied,Unoccupied,Chester Square,North,Massachusetts Avenue,Massachusetts Avenue
Lal,2,Left,3,248,Resident Only,Occupied,Unoccupied,Unoccupied,Unoccupied,Unoccupied,Unoccupied,Unoccupied,Unoccupied,Unoccupied,Unoccupied,Unoccupied,Unoccupied,Unoccupied,Unoccupied,Unoccupied,Chester Square,North,Massachusetts Avenue,Massachusetts Avenue
Lal,2,Left,4,249,Resident Only,Occupied,Occupied,Unoccupied,Unoccupied,Unoccupied,Unoccupied,Unoccupied,Unoccupied,Unoccupied,Unoccupied,Unoccupied,Unoccupied,Unoccupied,Unoccupied,Unoccupied,Chester Square,North,Massachusetts Avenue,Massachusetts Avenue
Lal,2,Left,5,250,Resident Only,Unoccupied,Unoccupied,Unoccupied,Unoccupied,Unoccupied,Unoccupied,Unoccupied,Unoccupied,Unoccupied,Unoccupied,Unoccupied,Unoccupied,Occupied,Occupied,Occupied,Chester Square,North,Massachusetts Avenue,Massachusetts Avenue
Lal,2,Left,6,251,Resident Only,Unoccupied,Unoccupied,Unoccupied,Unoccupied,Unoccupied,Unoccupied,Unoccupied,Unoccupied,Unoccupied,Unoccupied,Unoccupied,Unoccupied,Occupied,Occupied,Occupied,Chester Square,North,Massachusetts Avenue,Massachusetts Avenue
Lal,2,Left,7,252,Resident Only,Unoccupied,Unoccupied,Unoccupied,Unoccupied,Unoccupied,Unoccupied,Unoccupied,Unoccupied,Unoccupied,Unoccupied,Unoccupied,Unoccupied,Unoccupied,Occupied,Occupied,Chester Square,North,Massachusetts Avenue,Massachusetts Avenue
Lal,2,Left,8,253,Resident Only,Occupied,Unoccupied,Unoccupied,Unoccupied,Unoccupied,Unoccupied,Unoccupied,Unoccupied,Unoccupied,Unoccupied,Unoccupied,Unoccupied,Unoccupied,Unoccupied,Unoccupied,Chester Square,North,Massachusetts Avenue,Massachusetts Avenue
Lal,2,Left,9,254,Resident Only,Occupied,Unoccupied,Unoccupied,Unoccupied,Unoccupied,Unoccupied,Unoccupied,Unoccupied,Unoccupied,Unoccupied,Unoccupied,Unoccupied,Unoccupied,Occupied,Occupied,Chester Square,North,Massachusetts Avenue,Massachusetts Avenue
Lal,2,Left,1,255,Resident Only,Unoccupied,Unoccupied,Unoccupied,Unoccupied,Unoccupied,Unoccupied,Unoccupied,Unoccupied,Unoccupied,Unoccupied,Unoccupied,Unoccupied,Unoccupied,Unoccupied,Unoccupied,Chester Square,North,Massachusetts Avenue,Massachusetts Avenue
Lal,2,Left,2,256,Resident Only,Unoccupied,Unoccupied,Unoccupied,Unoccupied,Unoccupied,Unoccupied,Unoccupied,Unoccupied,Unoccupied,Unoccupied,Unoccupied,Unoccupied,Unoccupied,Unoccupied,Unoccupied,Chester Square,North,Massachusetts Avenue,Massachusetts Avenue
Lal,2,Left,3,257,Resident Only,Unoccupied,Unoccupied,Unoccupied,Unoccupied,Unoccupied,Unoccupied,Unoccupied,Unoccupied,Unoccupied,Unoccupied,Unoccupied,Unoccupied,Unoccupied,Unoccupied,Unoccupied,Chester Square,North,Massachusetts Avenue,Massachusetts Avenue
Lal,2,Left,4,258,Resident Only,Unoccupied,Unoccupied,Unoccupied,Unoccupied,Unoccupied,Unoccupied,Unoccupied,Unoccupied,Unoccupied,Unoccupied,Unoccupied,Unoccupied,Unoccupied,Unoccupied,Unoccupied,Chester Square,North,Massachusetts Avenue,Massachusetts Avenue
Lal,2,Left,5,259,Resident Only,Unoccupied,Unoccupied,Unoccupied,Unoccupied,Unoccupied,Unoccupied,Unoccupied,Unoccupied,Unoccupied,Unoccupied,Unoccupied,Unoccupied,Unoccupied,Unoccupied,Unoccupied,Chester Square,North,Massachusetts Avenue,Massachusetts Avenue
Lal,2,Left,6,260,Resident Only,Occupied,Occupied,Unoccupied,Unoccupied,Unoccupied,Unoccupied,Unoccupied,Unoccupied,Unoccupied,Unoccupied,Unoccupied,Unoccupied,Unoccupied,Occupied,Occupied,Chester Square,North,Massachusetts Avenue,Massachusetts Avenue
Lal,2,Left,7,261,Resident Only,Occupied,Occupied,Unoccupied,Unoccupied,Unoccupied,Unoccupied,Unoccupied,Unoccupied,Unoccupied,Unoccupied,Unoccupied,Unoccupied,Occupied,Occupied,Occupied,Chester Square,North,Massachusetts Avenue,Massachusetts Avenue
Lal,2,Left,8,262,Resident Only,Occupied,Unoccupied,Unoccupied,Unoccupied,Unoccupied,Unoccupied,Unoccupied,Unoccupied,Unoccupied,Unoccupied,Unoccupied,Unoccupied,Occupied,Occupied,Occupied,Chester Square,North,Massachusetts Avenue,Massachusetts Avenue
Lal,9,Left,1,263,Resident Only,Occupied,Occupied,Occupied,Occupied,Occupied,Occupied,Occupied,Occupied,Occupied,Occupied,Occupied,Occupied,Occupied,Occupied,Occupied,Chester Square,South,Chester Square - Entrance,Massachusetts Avenue
Lal,9,Left,2,264,Resident Only,Occupied,Occupied,Occupied,Unoccupied,Unoccupied,Unoccupied,Unoccupied,Unoccupied,Unoccupied,Occupied,Occupied,Occupied,Occupied,Occupied,Occupied,Chester Square,South,Chester Square - Entrance,Massachusetts Avenue
Lal,9,Left,3,265,Resident Only,Unoccupied,Unoccupied,Unoccupied,Occupied,Occupied,Occupied,Unoccupied,Unoccupied,Unoccupied,Unoccupied,Occupied,Occupied,Occupied,Occupied,Occupied,Chester Square,South,Chester Square - Entrance,Massachusetts Avenue
Lal,9,Left,4,266,Resident Only,Occupied,Occupied,Occupied,Occupied,Occupied,Unoccupied,Occupied,Unoccupied,Unoccupied,Unoccupied,Unoccupied,Unoccupied,Unoccupied,Occupied,Occupied,Chester Square,South,Chester Square - Entrance,Massachusetts Avenue
Lal,9,Left,5,267,Resident Only,Occupied,Occupied,Occupied,Occupied,Occupied,Occupied,Occupied,Occupied,Occupied,Occupied,Occupied,Occupied,Occupied,Occupied,Occupied,Chester Square,South,Chester Square - Entrance,Massachusetts Avenue
Lal,9,Left,6,268,Resident Only,Occupied,Occupied,Occupied,Occupied,Occupied,Occupied,Occupied,Occupied,Occupied,Occupied,Occupied,Occupied,Occupied,Occupied,Occupied,Chester Square,South,Chester Square - Entrance,Massachusetts Avenue
Lal,9,Left,7,269,Resident Only,Occupied,Occupied,Occupied,Occupied,Occupied,Occupied,Occupied,Occupied,Occupied,Occupied,Occupied,Occupied,Occupied,Occupied,Occupied,Chester Square,South,Chester Square - Entrance,Massachusetts Avenue
Lal,9,Left,8,270,Resident Only,Occupied,Occupied,Occupied,Occupied,Occupied,Occupied,Occupied,Occupied,Occupied,Occupied,Occupied,Occupied,Occupied,Occupied,Occupied,Chester Square,South,Chester Square - Entrance,Massachusetts Avenue
Lal,9,Left,9,271,Resident Only,Occupied,Occupied,Unoccupied,Unoccupied,Unoccupied,Unoccupied,Occupied,Occupied,Occupied,Unoccupied,Unoccupied,Occupied,Occupied,Occupied,Occupied,Chester Square,South,Chester Square - Entrance,Massachusetts Avenue
Lal,9,Left,10,272,Resident Only,Occupied,Occupied,Occupied,Occupied,Occupied,Occupied,Occupied,Occupied,Occupied,Occupied,Occupied,Occupied,Occupied,Occupied,Occupied,Chester Square,South,Chester Square - Entrance,Massachusetts Avenue
Lal,9,Left,1,273,Resident Only,Occupied,Unoccupied,Unoccupied,Unoccupied,Unoccupied,Occupied,Occupied,Occupied,Occupied,Unoccupied,Occupied,Occupied,Occupied,Occupied,Occupied,Chester Square,South,Chester Square - Entrance,Massachusetts Avenue
Lal,9,Left,2,274,Resident Only,Unoccupied,Unoccupied,Unoccupied,Unoccupied,Unoccupied,Unoccupied,Unoccupied,Unoccupied,Unoccupied,Occupied,Unoccupied,Unoccupied,Unoccupied,Unoccupied,Unoccupied,Chester Square,South,Chester Square - Entrance,Massachusetts Avenue
Lal,9,Left,3,275,Resident Only,Occupied,Occupied,Occupied,Occupied,Occupied,Occupied,Occupied,Unoccupied,Unoccupied,Unoccupied,Occupied,Occupied,Occupied,Occupied,Occupied,Chester Square,South,Chester Square - Entrance,Massachusetts Avenue
Lal,9,Left,4,276,Resident Only,Occupied,Occupied,Occupied,Occupied,Occupied,Occupied,Occupied,Occupied,Occupied,Occupied,Occupied,Occupied,Occupied,Occupied,Occupied,Chester Square,South,Chester Square - Entrance,Massachusetts Avenue
Lal,9,Left,5,277,Resident Only,Unoccupied,Unoccupied,Unoccupied,Unoccupied,Unoccupied,Unoccupied,Unoccupied,Occupied,Unoccupied,Unoccupied,Occupied,Occupied,Occupied,Occupied,Occupied,Chester Square,South,Chester Square - Entrance,Massachusetts Avenue
Lal,9,Left,6,278,Resident Only,Occupied,Occupied,Occupied,Unoccupied,Occupied,Unoccupied,Unoccupied,Unoccupied,Unoccupied,Unoccupied,Unoccupied,Unoccupied,Unoccupied,Unoccupied,Unoccupied,Chester Square,South,Chester Square - Entrance,Massachusetts Avenue
Lal,9,Left,7,279,Resident Only,Occupied,Occupied,Occupied,Occupied,Occupied,Unoccupied,Unoccupied,Unoccupied,Occupied,Unoccupied,Occupied,Occupied,Occupied,Occupied,Occupied,Chester Square,South,Chester Square - Entrance,Massachusetts Avenue
Lal,9,Left,8,280,Resident Only,Occupied,Occupied,Occupied,Occupied,Occupied,Occupied,Occupied,Occupied,Occupied,Occupied,Occupied,Occupied,Occupied,Occupied,Occupied,Chester Square,South,Chester Square - Entrance,Massachusetts Avenue
Lal,9,Left,9,281,Resident Only,Unoccupied,Unoccupied,Unoccupied,Unoccupied,Unoccupied,Unoccupied,Unoccupied,Unoccupied,Unoccupied,Unoccupied,Unoccupied,Occupied,Occupied,Occupied,Occupied,Chester Square,South,Chester Square - Entrance,Massachusetts Avenue
Lal,9,Left,10,282,Resident Only,Occupied,Unoccupied,Occupied,Unoccupied,Occupied,Unoccupied,Occupied,Occupied,Occupied,Occupied,Unoccupied,Occupied,Occupied,Occupied,Occupied,Chester Square,South,Chester Square - Entrance,Massachusetts Avenue
Lal,9,Left,11,283,Resident Only,Occupied,Occupied,Occupied,Occupied,Unoccupied,Occupied,Unoccupied,Unoccupied,Unoccupied,Unoccupied,Occupied,Occupied,Occupied,Occupied,Occupied,Chester Square,South,Chester Square - Entrance,Massachusetts Avenue
Lal,11,Left,1,284,Resident Only,Occupied,Occupied,Occupied,Occupied,Occupied,Occupied,Occupied,Occupied,Occupied,Occupied,Occupied,Occupied,Occupied,Occupied,Occupied,Shawmut Avenue,West,Massachusetts Avenue,Northampton Street
Lal,11,Left,2,285,Resident Only,Occupied,Occupied,Occupied,Occupied,Occupied,Occupied,Occupied,Occupied,Occupied,Occupied,Occupied,Occupied,Occupied,Occupied,Occupied,Shawmut Avenue,West,Massachusetts Avenue,Northampton Street
Lal,11,Left,1,286,Resident Only,Occupied,Occupied,Occupied,Occupied,Occupied,Occupied,Occupied,Occupied,Occupied,Occupied,Occupied,Occupied,Occupied,Occupied,Occupied,Shawmut Avenue,West,Massachusetts Avenue,Northampton Street
Lal,11,Left,2,287,Resident Only,Occupied,Occupied,Occupied,Occupied,Occupied,Occupied,Occupied,Occupied,Occupied,Occupied,Occupied,Occupied,Occupied,Occupied,Occupied,Shawmut Avenue,West,Massachusetts Avenue,Northampton Street
Lal,11,Left,1,288,Resident Only,Occupied,Occupied,Occupied,Occupied,Occupied,Occupied,Occupied,Occupied,Occupied,Occupied,Occupied,Occupied,Occupied,Occupied,Occupied,Shawmut Avenue,West,Massachusetts Avenue,Northampton Street
Lal,11,Left,2,289,Resident Only,Occupied,Occupied,Occupied,Occupied,Occupied,Occupied,Occupied,Occupied,Occupied,Occupied,Occupied,Occupied,Occupied,Occupied,Occupied,Shawmut Avenue,West,Massachusetts Avenue,Northampton Street
Victoria,12,Left,1,290,Resident Only,Occupied,Unoccupied,Unoccupied,Unoccupied,Unoccupied,Unoccupied,Unoccupied,Unoccupied,Unoccupied,Unoccupied,Unoccupied,Unoccupied,Occupied,Occupied,Occupied,Northampton Street,North,Shawmut Avenue,Tremont Street
Victoria,12,Left,2,291,Resident Only,Unoccupied,Unoccupied,Occupied,Occupied,Occupied,Occupied,Occupied,Occupied,Occupied,Occupied,Occupied,Occupied,Occupied,Occupied,Occupied,Northampton Street,North,Shawmut Avenue,Tremont Street
Victoria,12,Left,3,292,Resident Only,Unoccupied,Unoccupied,Unoccupied,Unoccupied,Unoccupied,Unoccupied,Unoccupied,Unoccupied,Unoccupied,Unoccupied,Unoccupied,Unoccupied,Unoccupied,Unoccupied,Unoccupied,Northampton Street,North,Shawmut Avenue,Tremont Street
Victoria,12,Left,4,293,Resident Only,Unoccupied,Occupied,Occupied,Occupied,Occupied,Occupied,Occupied,Occupied,Occupied,Occupied,Occupied,Occupied,Occupied,Occupied,Occupied,Northampton Street,North,Shawmut Avenue,Tremont Street
Victoria,12,Left,5,294,Resident Only,Occupied,Occupied,Occupied,Occupied,Occupied,Occupied,Unoccupied,Unoccupied,Unoccupied,Unoccupied,Occupied,Occupied,Occupied,Occupied,Occupied,Northampton Street,North,Shawmut Avenue,Tremont Street
Victoria,12,Left,6,295,Resident Only,Unoccupied,Unoccupied,Unoccupied,Unoccupied,Unoccupied,Unoccupied,Unoccupied,Unoccupied,Unoccupied,Unoccupied,Unoccupied,Unoccupied,Unoccupied,Unoccupied,Unoccupied,Northampton Street,North,Shawmut Avenue,Tremont Street
Victoria,12,Left,7,296,Resident Only,Occupied,Occupied,Unoccupied,Unoccupied,Occupied,Unoccupied,Unoccupied,Unoccupied,Unoccupied,Unoccupied,Unoccupied,Occupied,Occupied,Occupied,Occupied,Northampton Street,North,Shawmut Avenue,Tremont Street
Victoria,12,Left,1,297,Resident Only,Occupied,Occupied,Occupied,Unoccupied,Unoccupied,Unoccupied,Unoccupied,Unoccupied,Occupied,Occupied,Occupied,Occupied,Occupied,Occupied,Occupied,Northampton Street,North,Shawmut Avenue,Tremont Street
Victoria,12,Left,2,298,Resident Only,Occupied,Occupied,Occupied,Occupied,Occupied,Occupied,Occupied,Occupied,Occupied,Occupied,Occupied,Unoccupied,Occupied,Occupied,Occupied,Northampton Street,North,Shawmut Avenue,Tremont Street
Victoria,12,Left,3,299,Resident Only,Unoccupied,Unoccupied,Unoccupied,Unoccupied,Unoccupied,Unoccupied,Unoccupied,Unoccupied,Unoccupied,Unoccupied,Unoccupied,Unoccupied,Occupied,Occupied,Occupied,Northampton Street,North,Shawmut Avenue,Tremont Street
Victoria,12,Left,4,300,Resident Only,Occupied,Occupied,Occupied,Occupied,Occupied,Occupied,Occupied,Occupied,Occupied,Occupied,Occupied,Occupied,Occupied,Occupied,Unoccupied,Northampton Street,North,Shawmut Avenue,Tremont Street
